Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,-249.56584,0.03086,38.21917,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
1,31.53077,0.02821,42.04468,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
2,147.24167,-0.06997,40.27041,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
3,118.24167,-0.14845,33.20438,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
4,-72.27253,-0.24652,14.34762,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
5,186.55307,-0.43543,54.42262,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
6,118.24167,-0.71588,31.85079,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
7,-128.03771,-0.85265,44.04615,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
8,25.80833,-1.44337,46.51333,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
9,205.24167,-1.79111,41.19239,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
10,-111.69667,-1.98239,49.99913,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
11,-12.83880,-2.52016,36.72047,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
12,118.24167,-3.02540,32.38360,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
13,74.85918,-3.34320,43.72810,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
14,-257.49338,-3.79375,39.18324,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
15,176.24167,-5.10602,42.54796,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
16,-278.16185,-5.48033,28.16761,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
17,147.24167,-6.94340,40.27041,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
18,176.24167,-7.39175,31.21299,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
19,-25.94659,-7.86786,49.08473,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
20,-138.30200,-8.78927,57.28748,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
21,-195.42356,-9.80413,45.68559,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
22,-176.01726,-11.42562,40.21531,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
23,204.24167,-12.67445,70.74310,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
24,163.65641,-13.16372,62.61211,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
25,-54.50576,-15.49511,47.14476,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
26,205.24167,-16.74785,16.45342,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
27,-73.03014,-17.30818,37.50315,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
28,-101.46134,-18.77958,67.22211,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
29,147.24167,-20.65667,30.79912,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
30,-190.51212,-21.34137,51.70845,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
31,176.24167,-23.06720,32.64393,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
32,193.29631,-23.69693,32.60281,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
33,-231.48880,-25.14273,42.11233,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
34,154.47658,-27.38868,41.96699,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
35,91.57868,-28.71125,16.48875,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
36,210.26398,-29.82279,52.34028,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
37,-40.10708,-31.14649,47.03829,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
38,55.92322,-32.41113,56.50587,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
39,172.26543,-33.41764,41.96647,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
40,-212.38642,-34.68454,31.39599,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
41,205.24167,-35.78080,42.04304,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
42,205.24167,-36.17780,40.95872,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
43,-169.15240,-36.62993,32.73309,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
44,205.24167,-37.80469,27.17046,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
45,119.41100,-38.25488,32.84556,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
46,-57.89365,-39.51172,46.62925,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
47,-66.41082,-40.46408,12.89872,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
48,119.02870,-41.17900,47.41266,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
49,205.24167,-42.02745,26.96016,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
50,-168.41240,-42.43037,31.62539,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
51,74.85918,-43.28572,58.37230,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
52,82.01669,-43.80616,43.52759,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
53,-235.20407,-44.52187,30.44091,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
54,-157.91123,-45.13545,34.55091,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
55,-154.04880,-45.77578,49.44051,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
56,29.52548,-47.01395,36.67696,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
57,205.24167,-47.91665,43.87547,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
58,-96.33710,-48.15637,51.73018,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
59,147.24167,-48.76970,26.34068,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
60,71.88723,-49.03016,32.38571,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
61,176.24167,-49.53143,41.06369,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
62,162.67264,-49.75751,28.39894,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
63,184.86519,-50.21043,77.35625,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
64,-211.90082,-51.01630,36.81591,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
65,115.07910,-51.47857,33.02135,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
66,-224.91408,-51.92035,53.88511,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
67,-50.99708,-52.20691,40.42883,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
68,175.24167,-52.48104,49.82778,2025-05-03 10:36:31.389218,DoubleDQN_1024_CPU
